i,t,m,j,Expenditure
107460330211,2010-11,North,Orange Sweet Potato,300
107460330211,2010-11,North,"Plantain, Cooking Banana",1050
107460330211,2010-11,North,Rice,900
107460330211,2010-11,North,Salt,50
107460330211,2010-11,North,"Soft Drinks (Coca Cola, Fa",420
107460330211,2010-11,North,Squash (Sobo Drink Concent,400
107460330211,2010-11,North,Sugar,300
107460330211,2010-11,North,"Termites, Other Insect",100
107460330211,2010-11,North,Tomato,400
107460330211,2010-11,North,White Sweet Potato,700
107460330216,2010-11,North,"Bean, Brown",200
107460330216,2010-11,North,Cassava Tubers,400
107460330216,2010-11,North,Cooking Oil,140
107460330216,2010-11,North,Eggs,100
107460330216,2010-11,North,Maize Ufa Mgaiwa (Normal F,1500
107460330216,2010-11,North,Maize Ufa Refined (Fine Fl,900
107460330216,2010-11,North,Okra/Therere,60
107460330216,2010-11,North,Onion,10
107460330216,2010-11,North,Rice,500
107460330216,2010-11,North,Salt,60
107460330216,2010-11,North,Smoked Fish (Large Variety),480
107460330216,2010-11,North,Sugar,150
107460330216,2010-11,North,Tomato,150
107460330292,2010-11,North,"Bean, White",100
107460330292,2010-11,North,"Buns, Scones",280
107460330292,2010-11,North,Cooking Oil,100
107460330292,2010-11,North,Dried Fish,300
107460330292,2010-11,North,Maize Ufa Mgaiwa (Normal F,750
107460330292,2010-11,North,Powdered Milk,40
107460330292,2010-11,North,Salt,30
107460330292,2010-11,North,Sugar,140
107460330292,2010-11,North,Tea,20
107460330292,2010-11,North,Tomato,350
107460330292,2010-11,North,White Sweet Potato,50
107460330338,2010-11,North,Avocado,60
107460330338,2010-11,North,Banana,40
107460330338,2010-11,North,"Buns, Scones",30
107460330338,2010-11,North,Cooking Oil,400
107460330338,2010-11,North,Dried Fish,100
107460330338,2010-11,North,Fresh Milk,250
107460330338,2010-11,North,Goat,500
107460330338,2010-11,North,Maize Ufa Refined (Fine Fl,750
107460330338,2010-11,North,Margarine,80
107460330338,2010-11,North,Onion,20
107460330338,2010-11,North,Salt,30
107460330338,2010-11,North,"Soft Drinks (Coca Cola, Fa",60
107460330338,2010-11,North,Sugar,70
107460330338,2010-11,North,Tanaposi Rape,40
107460330338,2010-11,North,Tea,10
107460330338,2010-11,North,Tomato,150
107460330338,2010-11,North,White Sweet Potato,50
107460330444,2010-11,North,Banana,100
107460330444,2010-11,North,"Bean, White",150
107460330444,2010-11,North,Beef,600
107460330444,2010-11,North,Biscuits,640
107460330444,2010-11,North,Bread,360
107460330444,2010-11,North,Cabbage,45
107460330444,2010-11,North,Cassava - Boiled (Vendor),50
107460330444,2010-11,North,Chicken,800
107460330444,2010-11,North,"Citrus  naartje, orange, etc.",50
107460330444,2010-11,North,Cooking Oil,160
107460330444,2010-11,North,Dried Fish,100
107460330444,2010-11,North,Eggs,90
107460330444,2010-11,North,Fresh Fish (Large Variety),200
107460330444,2010-11,North,Groundnut,60
107460330444,2010-11,North,Honey,60
107460330444,2010-11,North,Maheu,225
107460330444,2010-11,North,Maize Ufa Mgaiwa (Normal F,500
107460330444,2010-11,North,Onion,80
107460330444,2010-11,North,Orange Sweet Potato,15
107460330444,2010-11,North,"Plantain, Cooking Banana",600
107460330444,2010-11,North,Powdered Milk,180
107460330444,2010-11,North,Rice,100
107460330444,2010-11,North,Salt,40
107460330444,2010-11,North,"Soft Drinks (Coca Cola, Fa",200
107460330444,2010-11,North,Squash (Sobo Drink Concent,300
107460330444,2010-11,North,Sugar,140
107460330444,2010-11,North,Tea,20
107460330444,2010-11,North,Thobwa,20
107460330444,2010-11,North,Tomato,140
107460330444,2010-11,North,White Sweet Potato,50
107460330482,2010-11,North,"Bean, Brown",300
107460330482,2010-11,North,Biscuits,35
107460330482,2010-11,North,Bread,130
107460330482,2010-11,North,"Buns, Scones",135
107460330482,2010-11,North,Cooking Oil,210
107460330482,2010-11,North,Green Maize,720
107460330482,2010-11,North,Maize Ufa Mgaiwa (Normal F,650
107460330482,2010-11,North,Onion,140
107460330482,2010-11,North,Rice,180
107460330482,2010-11,North,Salt,40
107460330482,2010-11,North,Sugar,140
107460330482,2010-11,North,Sugar Cane,180
107460330482,2010-11,North,"Sweets, Candy, Chocolates",16
107460330482,2010-11,North,Tomato,140
107460330525,2010-11,North,"Mandazi, Doughnut (Vendor)",130
107460330525,2010-11,North,Salt,60
107460330525,2010-11,North,Sugar,140
107460330536,2010-11,North,Biscuits,50
107460330536,2010-11,North,Cooking Oil,140
107460330536,2010-11,North,Dried Fish,60
107460330536,2010-11,North,Freezes (Flavoured Ice),20
107460330536,2010-11,North,Fresh Milk,50
107460330536,2010-11,North,"Mandazi, Doughnut (Vendor)",100
107460330536,2010-11,North,Onion,20
107460330536,2010-11,North,Salt,30
107460330536,2010-11,North,"Soft Drinks (Coca Cola, Fa",200
107460330536,2010-11,North,Sugar,300
107460330536,2010-11,North,Tea,40
107460330536,2010-11,North,Tomato,150
107460330553,2010-11,North,Banana,50
107460330553,2010-11,North,"Bean, White",100
107460330553,2010-11,North,Cassava Tubers,210
107460330553,2010-11,North,Cooking Oil,60
107460330553,2010-11,North,Dried Fish,160
107460330553,2010-11,North,Eggs,50
107460330553,2010-11,North,Fresh Fish (Large Variety),40
107460330553,2010-11,North,Groundnut,150
107460330553,2010-11,North,Groundnut Flour,50
107460330553,2010-11,North,Maize Ufa Mgaiwa (Normal F,350
107460330553,2010-11,North,Okra/Therere,60
107460330553,2010-11,North,Onion,60
107460330553,2010-11,North,Salt,12
107460330553,2010-11,North,Sugar,140
107460330553,2010-11,North,Tanaposi Rape,60
107460330553,2010-11,North,Tomato,140
107460330612,2010-11,North,Banana,100
107460330612,2010-11,North,Bread,120
107460330612,2010-11,North,"Buns, Scones",150
107460330612,2010-11,North,Cassava Tubers,200
107460330612,2010-11,North,Cooking Oil,800
107460330612,2010-11,North,Dried Fish,200
107460330612,2010-11,North,Eggs,120
107460330612,2010-11,North,Groundnut,300
107460330612,2010-11,North,Groundnut Flour,150
107460330612,2010-11,North,Margarine,300
107460330612,2010-11,North,Mushroom,200
107460330612,2010-11,North,Nkwani,150
107460330612,2010-11,North,Okra/Therere,150
107460330612,2010-11,North,Orange Sweet Potato,200
107460330612,2010-11,North,Other Cultivated Green Lea,80
107460330612,2010-11,North,Pumpkin,150
107460330612,2010-11,North,Salt,60
107460330612,2010-11,North,Sugar,1050
107460330612,2010-11,North,Tea,100
107460330612,2010-11,North,Tomato,300
107460330612,2010-11,North,Wheat Flour,240
107460330612,2010-11,North,White Sweet Potato,200
107460330629,2010-11,North,Avocado,80
107460330629,2010-11,North,Cooking Oil,80
107460330629,2010-11,North,Dried Fish,150
107460330629,2010-11,North,Maize Ufa Refined (Fine Fl,750
107460330629,2010-11,North,Nkwani,100
107460330629,2010-11,North,Onion,20
107460330629,2010-11,North,Salt,30
107460330629,2010-11,North,Sugar,140
107460330629,2010-11,North,Tanaposi Rape,50
107460330629,2010-11,North,Tea,20
107460330629,2010-11,North,Tomato,60
107460330629,2010-11,North,White Sweet Potato,50
107460330629,2010-11,North,"Yeast, Baking Powder, Bica",10
107460330631,2010-11,North,Avocado,200
107460330631,2010-11,North,"Bean, Brown",140
107460330631,2010-11,North,Bread,60
107460330631,2010-11,North,"Buns, Scones",60
107460330631,2010-11,North,Cooking Oil,100
107460330631,2010-11,North,Dried Fish,200
107460330631,2010-11,North,Guava,100
107460330631,2010-11,North,Maize Ufa Refined (Fine Fl,750
107460330631,2010-11,North,Nkwani,100
107460330631,2010-11,North,Onion,20
107460330631,2010-11,North,Salt,30
107460330631,2010-11,North,Sugar,280
107460330631,2010-11,North,Tanaposi Rape,100
107460330631,2010-11,North,Tea,10
107460330631,2010-11,North,Tomato,100
107460330631,2010-11,North,White Sweet Potato,200
107460330646,2010-11,North,Cooking Oil,100
107460330646,2010-11,North,Dried Fish,200
107460330646,2010-11,North,Maize Ufa Refined (Fine Fl,900
107460330646,2010-11,North,Nkwani,200
107460330646,2010-11,North,Salt,30
107460330646,2010-11,North,Sugar,140
107460330646,2010-11,North,Tanaposi Rape,80
107460330646,2010-11,North,Tea,20
107460330646,2010-11,North,Tomato,40
107460330646,2010-11,North,White Sweet Potato,100
107460330646,2010-11,North,"Yeast, Baking Powder, Bica",20
107462440014,2010-11,North,"Bean, Brown",70
107462440014,2010-11,North,Bread,120
107462440014,2010-11,North,Cooking Oil,150
107462440014,2010-11,North,Dried Fish,200
107462440014,2010-11,North,Groundnut,140
107462440014,2010-11,North,Maize Ufa Mgaiwa (Normal F,300
107462440014,2010-11,North,Okra/Therere,20
107462440014,2010-11,North,Onion,50
107462440014,2010-11,North,Pork,600
107462440014,2010-11,North,Rice,160
107462440014,2010-11,North,Salt,50
107462440014,2010-11,North,"Small animal  rabbit, mice, etc.",100
107462440014,2010-11,North,Sugar,160
107462440014,2010-11,North,Sugar Cane,20
107462440014,2010-11,North,Tanaposi Rape,60
107462440014,2010-11,North,Tomato,300
107462440014,2010-11,North,"Yeast, Baking Powder, Bica",10
107462440028,2010-11,North,Banana,150
107462440028,2010-11,North,"Bean, Brown",200
107462440028,2010-11,North,Bread,360
107462440028,2010-11,North,Cabbage,100
107462440028,2010-11,North,"Citrus  naartje, orange, etc.",70
107462440028,2010-11,North,Cooking Oil,200
107462440028,2010-11,North,Dried Fish,80
107462440028,2010-11,North,Eggs,240
107462440028,2010-11,North,Groundnut,50
107462440028,2010-11,North,Groundnut Flour,50
107462440028,2010-11,North,Irish Potato,200
107462440028,2010-11,North,"Mandazi, Doughnut (Vendor)",200
107462440028,2010-11,North,Margarine,150
107462440028,2010-11,North,Mutton,600
107462440028,2010-11,North,Okra/Therere,100
107462440028,2010-11,North,Onion,50
107462440028,2010-11,North,Powdered Milk,50
107462440028,2010-11,North,Rice,600
107462440028,2010-11,North,Salt,50
107462440028,2010-11,North,"Soft Drinks (Coca Cola, Fa",150
107462440028,2010-11,North,Squash (Sobo Drink Concent,380
107462440028,2010-11,North,Sugar,360
107462440028,2010-11,North,Tanaposi Rape,30
107462440028,2010-11,North,Tea,20
107462440028,2010-11,North,Tomato,350
107462440028,2010-11,North,White Sweet Potato,400
107462440042,2010-11,North,Banana,30
107462440042,2010-11,North,"Bean, Brown",100
107462440042,2010-11,North,"Buns, Scones",40
107462440042,2010-11,North,Cocoyam (Masimbi),60
107462440042,2010-11,North,Cooking Oil,40
107462440042,2010-11,North,Dried Fish,150
107462440042,2010-11,North,Fresh Fish (Large Variety),100
107462440042,2010-11,North,Maize Ufa Refined (Fine Fl,500
107462440042,2010-11,North,Onion,20
107462440042,2010-11,North,Salt,50
107462440042,2010-11,North,Sugar,80
107462440042,2010-11,North,Tanaposi Rape,60
107462440042,2010-11,North,Tea,10
107462440042,2010-11,North,Tomato,40
107462440042,2010-11,North,White Sweet Potato,200
107462440056,2010-11,North,"Bean, Brown",70
107462440056,2010-11,North,Cooking Oil,10
107462440056,2010-11,North,Dried Fish,100
107462440056,2010-11,North,Salt,30
107462440056,2010-11,North,Sugar Cane,20
107462440056,2010-11,North,Tanaposi Rape,20
107462440056,2010-11,North,Tomato,100
107462440056,2010-11,North,White Sweet Potato,100
107462440085,2010-11,North,Banana,100
107462440085,2010-11,North,"Bean, Brown",70
107462440085,2010-11,North,Bread,120
107462440085,2010-11,North,"Citrus  naartje, orange, etc.",80
107462440085,2010-11,North,Cooking Oil,200
107462440085,2010-11,North,Dried Fish,160
107462440085,2010-11,North,Eggs,120
107462440085,2010-11,North,Fresh Fish (Large Variety),200
107462440085,2010-11,North,Groundnut Flour,100
107462440085,2010-11,North,Onion,100
107462440085,2010-11,North,Rice,150
107462440085,2010-11,North,Salt,100
107462440085,2010-11,North,Sugar,170
107462440085,2010-11,North,Sugar Cane,40
107462440085,2010-11,North,Tanaposi Rape,630
107462440085,2010-11,North,Tea,50
107462440085,2010-11,North,Tomato,350
107462440099,2010-11,North,"Bean, Brown",140
107462440099,2010-11,North,"Citrus  naartje, orange, etc.",40
107462440099,2010-11,North,Cocoyam (Masimbi),200
107462440099,2010-11,North,Cooking Oil,40
107462440099,2010-11,North,Dried Fish,200
107462440099,2010-11,North,Fresh Fish (Large Variety),100
107462440099,2010-11,North,Groundnut Flour,50
107462440099,2010-11,North,Maize Ufa Refined (Fine Fl,500
107462440099,2010-11,North,Onion,10
107462440099,2010-11,North,Rice,50
107462440099,2010-11,North,Salt,30
107462440099,2010-11,North,Sugar,160
107462440099,2010-11,North,Sugar Cane,30
107462440099,2010-11,North,Tanaposi Rape,60
107462440099,2010-11,North,Tea,20
107462440099,2010-11,North,Tomato,60
107462440099,2010-11,North,White Sweet Potato,150
107462440113,2010-11,North,"Bean, Brown",150
107462440113,2010-11,North,Beef,1200
107462440113,2010-11,North,Bread,120
107462440113,2010-11,North,"Citrus  naartje, orange, etc.",50
107462440113,2010-11,North,Cooking Oil,250
107462440113,2010-11,North,Dried Fish,400
107462440113,2010-11,North,Eggs,225
107462440113,2010-11,North,Fresh Fish (Large Variety),100
107462440113,2010-11,North,Fresh Milk,60
107462440113,2010-11,North,Groundnut,60
107462440113,2010-11,North,Onion,100
107462440113,2010-11,North,Orange Sweet Potato,150
107462440113,2010-11,North,Rice,400
107462440113,2010-11,North,Salt,40
107462440113,2010-11,North,Samosa (Vendor),200
107462440113,2010-11,North,"Soft Drinks (Coca Cola, Fa",60
107462440113,2010-11,North,Sugar,170
107462440113,2010-11,North,Tanaposi Rape,140
107462440113,2010-11,North,Tea,20
107462440113,2010-11,North,Tomato,100
107462440127,2010-11,North,Banana,200
107462440127,2010-11,North,"Bean, Brown",100
107462440127,2010-11,North,"Bean, White",200
107462440127,2010-11,North,Beef,2500
107462440127,2010-11,North,Biscuits,140
107462440127,2010-11,North,Bread,840
107462440127,2010-11,North,"Buns, Scones",90
107462440127,2010-11,North,Cabbage,100
107462440127,2010-11,North,Chicken,1000
107462440127,2010-11,North,Cooking Oil,300
107462440127,2010-11,North,Eggs,600
107462440127,2010-11,North,Fresh Fish (Large Variety),200
107462440127,2010-11,North,Fresh Milk,250
107462440127,2010-11,North,"Mandazi, Doughnut (Vendor)",100
107462440127,2010-11,North,Margarine,175
107462440127,2010-11,North,Meat Eaten At Restaurant,250
107462440127,2010-11,North,Nkwani,90
107462440127,2010-11,North,Onion,50
107462440127,2010-11,North,Rice,1800
107462440127,2010-11,North,Salt,100
107462440127,2010-11,North,"Soft Drinks (Coca Cola, Fa",60
107462440127,2010-11,North,Squash (Sobo Drink Concent,100
107462440127,2010-11,North,Sugar,320
107462440127,2010-11,North,Tanaposi Rape,120
107462440127,2010-11,North,Tea,50
107462440155,2010-11,North,Bread,60
107462440155,2010-11,North,Groundnut Flour,20
107462440155,2010-11,North,Salt,40
107462440155,2010-11,North,Sugar,80
107462440155,2010-11,North,Sugar Cane,40
107462440155,2010-11,North,Tanaposi Rape,100
107462440155,2010-11,North,Tomato,150
107462440169,2010-11,North,Banana,200
107462440169,2010-11,North,"Bean, Brown",120
107462440169,2010-11,North,Beef,500
107462440169,2010-11,North,Biscuits,120
107462440169,2010-11,North,"Buns, Scones",40
107462440169,2010-11,North,Cabbage,100
107462440169,2010-11,North,Cassava Tubers,60
107462440169,2010-11,North,Chicken,800
107462440169,2010-11,North,Chicken (Vendor),200
107462440169,2010-11,North,Chips (Vendor),100
107462440169,2010-11,North,Cooking Oil,200
107462440169,2010-11,North,Dried Fish,80
107462440169,2010-11,North,Eggs,180
107462440169,2010-11,North,Eggs - Boiled (Vendor),80
107462440169,2010-11,North,Finger Millet,420
107462440169,2010-11,North,Groundnut Flour,100
107462440169,2010-11,North,Irish Potato,350
107462440169,2010-11,North,Maize Ufa Refined (Fine Fl,800
107462440169,2010-11,North,"Mandazi, Doughnut (Vendor)",40
107462440169,2010-11,North,Margarine,150
107462440169,2010-11,North,Meat Eaten At Restaurant,1000
107462440169,2010-11,North,Okra/Therere,100
107462440169,2010-11,North,Onion,100
107462440169,2010-11,North,Powdered Milk,165
107462440169,2010-11,North,Salt,50
107462440169,2010-11,North,"Soft Drinks (Coca Cola, Fa",240
107462440169,2010-11,North,Squash (Sobo Drink Concent,200
107462440169,2010-11,North,Sugar,170
107462440169,2010-11,North,Tanaposi Rape,30
107462440169,2010-11,North,Tea,20
107462440169,2010-11,North,Tomato,150
107462440169,2010-11,North,White Sweet Potato,150
107462440183,2010-11,North,"Bean, Brown",150
107462440183,2010-11,North,Cassava Tubers,30
107462440183,2010-11,North,Cooking Oil,230
107462440183,2010-11,North,Dried Fish,280
107462440183,2010-11,North,Maize Grain (Not As Ufa),650
107462440183,2010-11,North,Nkwani,30
107462440183,2010-11,North,Onion,50
107462440183,2010-11,North,Other Vegetable,240
107462440183,2010-11,North,Rice,140
107462440183,2010-11,North,Salt,30
107462440183,2010-11,North,Sugar,160
107462440183,2010-11,North,Sugar Cane,30
107462440183,2010-11,North,Tanaposi Rape,40
107462440183,2010-11,North,Tomato,150
107462440183,2010-11,North,White Sweet Potato,50
107462440197,2010-11,North,Bread,120
107462440197,2010-11,North,"Buns, Scones",90
107462440197,2010-11,North,Cabbage,50
107462440197,2010-11,North,Cooking Oil,210
107462440197,2010-11,North,Dried Fish,50
107462440197,2010-11,North,Eggs,120
107462440197,2010-11,North,Nkwani,20
107462440197,2010-11,North,Onion,30
107462440197,2010-11,North,Salt,50
107462440197,2010-11,North,Sugar,160
107462440197,2010-11,North,Tea,15
107462440197,2010-11,North,Tomato,50
107462440226,2010-11,North,"Bean, White",150
107462440226,2010-11,North,Cooking Oil,210
107462440226,2010-11,North,Dried Fish,100
107462440226,2010-11,North,"Mandazi, Doughnut (Vendor)",100
107462440226,2010-11,North,Onion,30
107462440226,2010-11,North,Orange Sweet Potato,400
107462440226,2010-11,North,Rice,50
107462440226,2010-11,North,Salt,100
107462440226,2010-11,North,Sugar,320
107462440226,2010-11,North,Tanaposi Rape,120
107462440226,2010-11,North,Tomato,80
