i,t,m,j,Expenditure
302022520049,2010-11,Southern,Sugar cane,60
302022520049,2010-11,Southern,Tanaposi/rape,60
302022520049,2010-11,Southern,Tomato,40
302022520088,2010-11,Southern,"Bean, brown",200
302022520088,2010-11,Southern,Cooking oil,100
302022520088,2010-11,Southern,Salt,50
302022520088,2010-11,Southern,Tanaposi/rape,140
302022520088,2010-11,Southern,Tomato,100
302022520117,2010-11,Southern,"Bean, brown",70
302022520117,2010-11,Southern,Chinese cabbage,15
302022520117,2010-11,Southern,Cooking oil,100
302022520117,2010-11,Southern,Dried fish,200
302022520117,2010-11,Southern,Eggs,100
302022520117,2010-11,Southern,Okra / therere,40
302022520117,2010-11,Southern,Onion,40
302022520117,2010-11,Southern,Salt,70
302022520117,2010-11,Southern,Sugar,140
302022520117,2010-11,Southern,Sugar cane,40
302022520117,2010-11,Southern,Tanaposi/rape,60
302022520117,2010-11,Southern,Tomato,100
302022520117,2010-11,Southern,White sweet potato,30
302022520117,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",40
302022520119,2010-11,Southern,"Bean, brown",400
302022520119,2010-11,Southern,Cooking oil,40
302022520119,2010-11,Southern,Dried fish,100
302022520119,2010-11,Southern,Salt,100
302022520119,2010-11,Southern,Sugar,150
302022520119,2010-11,Southern,Tanaposi/rape,150
302022520119,2010-11,Southern,Tomato,40
302022520121,2010-11,Southern,"Bean, brown",100
302022520121,2010-11,Southern,Cooking oil,40
302022520121,2010-11,Southern,Dried fish,150
302022520121,2010-11,Southern,Salt,50
302022520121,2010-11,Southern,Sugar,150
302022520121,2010-11,Southern,Tanaposi/rape,20
302022520121,2010-11,Southern,Tomato,50
302022520126,2010-11,Southern,"Bean, brown",150
302022520126,2010-11,Southern,Cabbage,70
302022520126,2010-11,Southern,Cooking oil,450
302022520126,2010-11,Southern,Dried fish,250
302022520126,2010-11,Southern,Onion,80
302022520126,2010-11,Southern,Samosa (vendor),200
302022520126,2010-11,Southern,Spices,60
302022520126,2010-11,Southern,Sugar,280
302022520126,2010-11,Southern,Tanaposi/rape,35
302022520126,2010-11,Southern,Tomato,30
302022520126,2010-11,Southern,White sweet potato,100
302022520153,2010-11,Southern,Banana,40
302022520153,2010-11,Southern,"Buns, scones",100
302022520153,2010-11,Southern,Dried fish,100
302022520153,2010-11,Southern,Salt,25
302022520153,2010-11,Southern,Smoked fish,50
302022520153,2010-11,Southern,Sugar,160
302022520153,2010-11,Southern,Tanaposi/rape,70
302022520153,2010-11,Southern,Tomato,20
302022520153,2010-11,Southern,"Wild fruit (masau, malambe, etc.)",20
302022520153,2010-11,Southern,"Yeast, baking powder, bicarbonate of soda",10
302022520158,2010-11,Southern,Cabbage,50
302022520158,2010-11,Southern,Chinese cabbage,25
302022520158,2010-11,Southern,Cooking oil,80
302022520158,2010-11,Southern,Dried fish,150
302022520158,2010-11,Southern,Groundnut flour,50
302022520158,2010-11,Southern,Onion,20
302022520158,2010-11,Southern,Pigeonpea (nandolo),200
302022520158,2010-11,Southern,Salt,70
302022520158,2010-11,Southern,Smoked fish,250
302022520158,2010-11,Southern,Tanaposi/rape,300
302022520158,2010-11,Southern,Tomato,100
302022520158,2010-11,Southern,White sweet potato,200
302022520173,2010-11,Southern,Biscuits,100
302022520173,2010-11,Southern,"Buns, scones",450
302022520173,2010-11,Southern,Cabbage,40
302022520173,2010-11,Southern,Cooking oil,120
302022520173,2010-11,Southern,Dried fish,80
302022520173,2010-11,Southern,Fresh fish,180
